sale_id,sale_date,region,channel,category,product,customer_segment,units,unit_price,unit_cost
S002427,2026-03-15,North,Retail,Accessories,Case,Consumer,8,18.0,6.0
S002428,2026-03-14,North,Partner,Peripherals,Mouse,Enterprise,3,30.0,14.0
S002429,2026-03-06,East,Online,Accessories,Cable,SMB,8,12.0,4.0
S002430,2026-03-12,North,Online,Audio,Headphones,Enterprise,4,90.0,48.0
S002431,2026-03-13,West,Online,Peripherals,Keyboard,Consumer,3,60.0,32.0
S002432,2026-03-05,West,Online,Electronics,Laptop,SMB,5,1200.0,850.0
S002433,2026-03-09,South,Online,Audio,Earbuds,Consumer,2,130.0,70.0
S002434,2026-03-22,South,Partner,Electronics,Tablet,Consumer,8,450.0,300.0
S002435,2026-04-11,North,Online,Electronics,Phone,Enterprise,6,800.0,560.0
S002436,2026-04-22,East,Online,Electronics,Tablet,Enterprise,8,450.0,300.0
S002437,2026-04-16,North,Online,Peripherals,Monitor,Consumer,6,220.0,150.0
S002438,2026-04-15,South,Partner,Accessories,Case,Consumer,7,18.0,6.0
S002439,2026-04-04,South,Online,Audio,Speaker,SMB,8,75.0,40.0
S002440,2026-04-22,South,Online,Audio,Speaker,Enterprise,6,75.0,40.0
S002441,2026-04-17,East,Retail,Electronics,Phone,Enterprise,8,800.0,560.0
S002442,2026-04-21,North,Partner,Electronics,Tablet,Consumer,3,450.0,300.0
S002443,2026-04-23,North,Partner,Electronics,Laptop,Enterprise,5,1200.0,850.0
S002444,2026-04-04,North,Partner,Electronics,Laptop,Enterprise,1,1200.0,850.0
S002445,2026-04-28,South,Retail,Peripherals,Keyboard,Consumer,1,60.0,32.0
S002446,2026-04-27,South,Online,Accessories,Cable,Consumer,5,12.0,4.0
S002447,2026-04-21,West,Retail,Accessories,Charger,Consumer,8,25.0,9.0
S002448,2026-04-14,West,Retail,Accessories,Cable,Consumer,4,12.0,4.0
S002449,2026-04-14,West,Online,Audio,Headphones,SMB,1,90.0,48.0
S002450,2026-04-15,East,Retail,Electronics,Laptop,Consumer,4,1200.0,850.0
S002451,2026-04-28,North,Partner,Accessories,Charger,Enterprise,3,25.0,9.0
S002452,2026-04-06,West,Online,Audio,Speaker,SMB,4,75.0,40.0
S002453,2026-04-16,South,Online,Peripherals,Keyboard,SMB,6,60.0,32.0
S002454,2026-04-22,East,Online,Peripherals,Monitor,Enterprise,3,220.0,150.0
S002455,2026-04-21,North,Partner,Accessories,Cable,Enterprise,2,12.0,4.0
S002456,2026-04-26,East,Retail,Accessories,Charger,Consumer,6,25.0,9.0
S002457,2026-04-12,South,Partner,Accessories,Case,Consumer,1,18.0,6.0
S002458,2026-04-16,East,Retail,Peripherals,Keyboard,Consumer,4,60.0,32.0
S002459,2026-04-24,South,Retail,Audio,Headphones,Consumer,5,90.0,48.0
S002460,2026-04-08,East,Partner,Audio,Earbuds,Enterprise,5,130.0,70.0
S002461,2026-04-25,East,Partner,Electronics,Laptop,Enterprise,4,1200.0,850.0
S002462,2026-04-02,West,Partner,Peripherals,Monitor,Consumer,8,220.0,150.0
S002463,2026-04-01,East,Online,Audio,Earbuds,Consumer,1,130.0,70.0
S002464,2026-04-29,North,Online,Audio,Earbuds,SMB,7,130.0,70.0
S002465,2026-04-02,East,Online,Electronics,Tablet,SMB,3,450.0,300.0
S002466,2026-04-09,West,Partner,Accessories,Cable,SMB,3,12.0,4.0
S002467,2026-04-05,East,Online,Peripherals,Monitor,Consumer,3,220.0,150.0
S002468,2026-04-09,East,Partner,Audio,Speaker,SMB,1,75.0,40.0
S002469,2026-04-30,East,Retail,Peripherals,Monitor,SMB,1,220.0,150.0
S002470,2026-04-01,West,Online,Peripherals,Keyboard,SMB,7,60.0,32.0
S002471,2026-04-04,North,Partner,Audio,Earbuds,Enterprise,1,130.0,70.0
S002472,2026-04-06,North,Partner,Accessories,Cable,Consumer,1,12.0,4.0
S002473,2026-04-14,South,Partner,Peripherals,Mouse,Consumer,1,30.0,14.0
S002474,2026-04-05,West,Online,Audio,Headphones,Enterprise,3,90.0,48.0
S002475,2026-04-06,West,Online,Accessories,Charger,SMB,6,25.0,9.0
S002476,2026-04-29,South,Retail,Electronics,Phone,Consumer,6,800.0,560.0
S002477,2026-04-24,West,Partner,Electronics,Tablet,Enterprise,5,450.0,300.0
S002478,2026-04-04,South,Partner,Electronics,Tablet,Enterprise,3,450.0,300.0
S002479,2026-04-22,South,Retail,Audio,Headphones,Enterprise,2,90.0,48.0
S002480,2026-04-01,East,Partner,Audio,Speaker,SMB,6,75.0,40.0
S002481,2026-04-07,East,Partner,Peripherals,Mouse,Consumer,8,30.0,14.0
S002482,2026-04-08,North,Online,Audio,Headphones,Consumer,7,90.0,48.0
S002483,2026-04-21,North,Partner,Electronics,Phone,SMB,2,800.0,560.0
S002484,2026-04-27,East,Online,Audio,Headphones,Enterprise,3,90.0,48.0
S002485,2026-04-03,West,Partner,Peripherals,Monitor,SMB,2,220.0,150.0
S002486,2026-04-19,East,Partner,Peripherals,Keyboard,SMB,5,60.0,32.0
S002487,2026-04-07,South,Retail,Audio,Headphones,Consumer,1,90.0,48.0
S002488,2026-04-09,North,Retail,Accessories,Charger,Consumer,4,25.0,9.0
S002489,2026-04-19,North,Online,Accessories,Cable,Consumer,2,12.0,4.0
S002490,2026-04-28,East,Online,Accessories,Charger,Enterprise,6,25.0,9.0
S002491,2026-04-07,East,Online,Peripherals,Monitor,Consumer,2,220.0,150.0
S002492,2026-04-10,North,Online,Electronics,Phone,Consumer,4,800.0,560.0
S002493,2026-04-20,East,Online,Peripherals,Monitor,SMB,6,220.0,150.0
S002494,2026-04-11,East,Partner,Peripherals,Monitor,Consumer,8,220.0,150.0
S002495,2026-04-23,South,Partner,Peripherals,Keyboard,Enterprise,3,60.0,32.0
S002496,2026-04-18,North,Retail,Audio,Headphones,Enterprise,6,90.0,48.0
S002497,2026-04-09,West,Partner,Accessories,Case,SMB,8,18.0,6.0
S002498,2026-04-20,East,Retail,Audio,Headphones,Consumer,4,90.0,48.0
S002499,2026-04-15,North,Partner,Electronics,Tablet,SMB,4,450.0,300.0
S002500,2026-04-18,West,Partner,Accessories,Case,Consumer,7,18.0,6.0
S002501,2026-04-08,West,Partner,Audio,Earbuds,SMB,2,130.0,70.0
S002502,2026-04-05,West,Retail,Audio,Speaker,Enterprise,1,75.0,40.0
S002503,2026-04-27,South,Retail,Peripherals,Monitor,SMB,7,220.0,150.0
S002504,2026-04-02,South,Partner,Accessories,Case,SMB,5,18.0,6.0
S002505,2026-04-08,North,Online,Audio,Earbuds,Consumer,5,130.0,70.0
S002506,2026-04-25,South,Online,Electronics,Phone,Enterprise,1,800.0,560.0
S002507,2026-04-01,West,Online,Accessories,Cable,Consumer,3,12.0,4.0
S002508,2026-04-28,East,Online,Electronics,Laptop,SMB,5,1200.0,850.0
S002509,2026-04-28,South,Online,Audio,Speaker,SMB,5,75.0,40.0
S002510,2026-04-11,West,Retail,Accessories,Charger,Consumer,2,25.0,9.0
S002511,2026-04-04,West,Online,Electronics,Laptop,Consumer,3,1200.0,850.0
S002512,2026-04-12,South,Online,Accessories,Case,Enterprise,4,18.0,6.0
S002513,2026-04-09,East,Partner,Accessories,Case,SMB,3,18.0,6.0
S002514,2026-04-10,South,Retail,Audio,Headphones,Consumer,5,90.0,48.0
S002515,2026-04-06,West,Retail,Peripherals,Monitor,Consumer,7,220.0,150.0
S002516,2026-04-18,North,Online,Electronics,Phone,Consumer,1,800.0,560.0
S002517,2026-04-30,West,Retail,Peripherals,Monitor,Consumer,8,220.0,150.0
S002518,2026-04-13,West,Online,Peripherals,Monitor,Consumer,7,220.0,150.0
S002519,2026-04-23,East,Online,Audio,Headphones,Consumer,1,90.0,48.0
S002520,2026-04-15,West,Partner,Accessories,Case,SMB,1,18.0,6.0
S002521,2026-04-14,North,Partner,Electronics,Phone,SMB,3,800.0,560.0
S002522,2026-04-29,East,Online,Peripherals,Monitor,Enterprise,7,220.0,150.0
S002523,2026-04-21,West,Online,Audio,Headphones,Enterprise,2,90.0,48.0
S002524,2026-04-22,East,Retail,Electronics,Laptop,SMB,6,1200.0,850.0
S002525,2026-04-27,South,Retail,Electronics,Phone,Consumer,7,800.0,560.0
S002526,2026-04-05,South,Retail,Electronics,Tablet,SMB,4,450.0,300.0
S002527,2026-04-14,West,Online,Peripherals,Keyboard,SMB,7,60.0,32.0
S002528,2026-04-11,North,Retail,Peripherals,Monitor,SMB,2,220.0,150.0
S002529,2026-04-22,West,Partner,Peripherals,Mouse,Consumer,8,30.0,14.0
S002530,2026-04-02,East,Retail,Audio,Earbuds,Consumer,6,130.0,70.0
S002531,2026-04-15,West,Online,Audio,Earbuds,Enterprise,5,130.0,70.0
S002532,2026-04-18,North,Retail,Electronics,Tablet,SMB,1,450.0,300.0
S002533,2026-04-28,East,Retail,Peripherals,Keyboard,SMB,6,60.0,32.0
S002534,2026-04-03,South,Online,Peripherals,Mouse,Consumer,2,30.0,14.0
S002535,2026-04-17,North,Retail,Electronics,Laptop,Consumer,7,1200.0,850.0
S002536,2026-04-27,North,Retail,Electronics,Tablet,Enterprise,6,450.0,300.0
S002537,2026-04-22,North,Online,Peripherals,Keyboard,Enterprise,1,60.0,32.0
S002538,2026-04-22,South,Retail,Accessories,Case,Enterprise,4,18.0,6.0
S002539,2026-04-12,South,Online,Accessories,Charger,Consumer,4,25.0,9.0
S002540,2026-05-23,South,Partner,Audio,Speaker,Consumer,4,75.0,40.0
S002541,2026-05-21,South,Retail,Accessories,Charger,Consumer,4,25.0,9.0
S002542,2026-05-08,South,Retail,Peripherals,Mouse,SMB,3,30.0,14.0
S002543,2026-05-14,South,Retail,Peripherals,Keyboard,Consumer,4,60.0,32.0
S002544,2026-05-11,North,Online,Electronics,Phone,Enterprise,8,800.0,560.0
S002545,2026-05-09,West,Online,Electronics,Laptop,Enterprise,5,1200.0,850.0
S002546,2026-05-24,West,Partner,Accessories,Case,SMB,7,18.0,6.0
S002547,2026-05-17,South,Online,Electronics,Laptop,Consumer,6,1200.0,850.0
S002548,2026-05-17,East,Retail,Accessories,Charger,Consumer,7,25.0,9.0
S002549,2026-05-20,North,Partner,Electronics,Tablet,SMB,4,450.0,300.0
S002550,2026-05-23,West,Retail,Peripherals,Mouse,Consumer,5,30.0,14.0
S002551,2026-05-09,East,Retail,Electronics,Laptop,Enterprise,3,1200.0,850.0
S002552,2026-05-10,South,Online,Accessories,Case,Enterprise,2,18.0,6.0
S002553,2026-05-29,South,Online,Accessories,Case,SMB,8,18.0,6.0
S002554,2026-05-08,South,Online,Electronics,Tablet,Consumer,4,450.0,300.0
S002555,2026-05-20,West,Online,Peripherals,Mouse,SMB,5,30.0,14.0
S002556,2026-05-28,South,Partner,Audio,Earbuds,Consumer,5,130.0,70.0
S002557,2026-05-13,South,Online,Electronics,Laptop,Enterprise,4,1200.0,850.0
S002558,2026-05-13,East,Online,Accessories,Case,Enterprise,3,18.0,6.0
S002559,2026-05-31,West,Online,Accessories,Cable,SMB,8,12.0,4.0
S002560,2026-05-29,South,Partner,Peripherals,Monitor,Enterprise,6,220.0,150.0
S002561,2026-05-18,South,Partner,Electronics,Tablet,Enterprise,8,450.0,300.0
S002562,2026-05-07,East,Retail,Accessories,Charger,SMB,6,25.0,9.0
S002563,2026-05-23,West,Retail,Audio,Speaker,Enterprise,7,75.0,40.0
S002564,2026-05-17,East,Retail,Audio,Headphones,Enterprise,7,90.0,48.0
S002565,2026-05-22,West,Retail,Peripherals,Monitor,SMB,4,220.0,150.0
S002566,2026-05-09,North,Retail,Accessories,Charger,Consumer,5,25.0,9.0
S002567,2026-05-25,East,Online,Electronics,Tablet,Consumer,5,450.0,300.0
S002568,2026-05-13,North,Retail,Audio,Headphones,SMB,7,90.0,48.0
S002569,2026-05-09,South,Partner,Accessories,Cable,Enterprise,5,12.0,4.0
S002570,2026-05-13,East,Retail,Peripherals,Keyboard,Enterprise,4,60.0,32.0
S002571,2026-05-01,East,Retail,Peripherals,Mouse,Consumer,3,30.0,14.0
S002572,2026-05-05,West,Partner,Accessories,Charger,SMB,1,25.0,9.0
S002573,2026-05-19,West,Online,Audio,Headphones,SMB,3,90.0,48.0
S002574,2026-05-02,East,Partner,Audio,Headphones,Enterprise,3,90.0,48.0
S002575,2026-05-20,East,Online,Peripherals,Keyboard,SMB,6,60.0,32.0
S002576,2026-05-01,South,Online,Accessories,Case,Enterprise,5,18.0,6.0
S002577,2026-05-02,South,Retail,Audio,Speaker,Enterprise,1,75.0,40.0
S002578,2026-05-21,East,Partner,Audio,Earbuds,SMB,5,130.0,70.0
S002579,2026-05-30,West,Partner,Audio,Earbuds,Enterprise,8,130.0,70.0
S002580,2026-05-18,East,Online,Peripherals,Monitor,Enterprise,3,220.0,150.0
S002581,2026-05-04,East,Online,Accessories,Charger,SMB,2,25.0,9.0
S002582,2026-05-10,South,Online,Electronics,Laptop,Enterprise,5,1200.0,850.0
S002583,2026-05-12,North,Retail,Accessories,Charger,Consumer,2,25.0,9.0
S002584,2026-05-25,South,Retail,Accessories,Cable,Enterprise,6,12.0,4.0
S002585,2026-05-16,South,Retail,Audio,Headphones,SMB,6,90.0,48.0
S002586,2026-05-02,North,Partner,Electronics,Phone,Enterprise,8,800.0,560.0
S002587,2026-05-04,South,Online,Peripherals,Mouse,Consumer,4,30.0,14.0
S002588,2026-05-27,South,Partner,Accessories,Charger,Enterprise,2,25.0,9.0
S002589,2026-05-28,South,Online,Electronics,Laptop,Consumer,5,1200.0,850.0
S002590,2026-05-03,North,Partner,Electronics,Tablet,Consumer,8,450.0,300.0
S002591,2026-05-20,South,Partner,Audio,Earbuds,SMB,8,130.0,70.0
S002592,2026-05-17,North,Online,Electronics,Tablet,SMB,6,450.0,300.0
S002593,2026-05-13,North,Retail,Peripherals,Monitor,SMB,5,220.0,150.0
S002594,2026-05-29,South,Online,Electronics,Phone,Enterprise,8,800.0,560.0
S002595,2026-05-11,East,Online,Peripherals,Mouse,Enterprise,4,30.0,14.0
S002596,2026-05-27,South,Online,Electronics,Phone,Enterprise,6,800.0,560.0
S002597,2026-05-12,South,Online,Audio,Headphones,Enterprise,3,90.0,48.0
S002598,2026-05-27,North,Partner,Accessories,Charger,Consumer,6,25.0,9.0
S002599,2026-05-19,South,Retail,Peripherals,Keyboard,Consumer,4,60.0,32.0
S002600,2026-05-04,East,Partner,Audio,Headphones,Consumer,8,90.0,48.0
S002601,2026-05-23,South,Partner,Accessories,Cable,Enterprise,4,12.0,4.0
S002602,2026-05-24,North,Online,Electronics,Tablet,Consumer,2,450.0,300.0
S002603,2026-05-04,East,Retail,Accessories,Charger,SMB,6,25.0,9.0
S002604,2026-05-22,South,Partner,Accessories,Charger,SMB,7,25.0,9.0
S002605,2026-05-14,South,Online,Peripherals,Keyboard,SMB,5,60.0,32.0
S002606,2026-05-09,North,Retail,Audio,Speaker,Consumer,5,75.0,40.0
S002607,2026-05-14,South,Partner,Audio,Speaker,Enterprise,4,75.0,40.0
S002608,2026-05-22,South,Retail,Peripherals,Keyboard,SMB,7,60.0,32.0
S002609,2026-05-10,West,Partner,Peripherals,Keyboard,SMB,1,60.0,32.0
S002610,2026-05-10,South,Partner,Peripherals,Mouse,Consumer,6,30.0,14.0
S002611,2026-05-16,West,Partner,Peripherals,Mouse,SMB,1,30.0,14.0
S002612,2026-05-28,South,Online,Electronics,Laptop,SMB,4,1200.0,850.0
S002613,2026-05-25,North,Online,Peripherals,Mouse,SMB,5,30.0,14.0
S002614,2026-05-03,South,Partner,Accessories,Cable,Consumer,2,12.0,4.0
S002615,2026-05-08,North,Online,Accessories,Charger,SMB,5,25.0,9.0
S002616,2026-05-12,South,Partner,Audio,Earbuds,Consumer,7,130.0,70.0
S002617,2026-05-20,West,Online,Peripherals,Mouse,Consumer,5,30.0,14.0
S002618,2026-05-12,West,Online,Audio,Earbuds,Consumer,3,130.0,70.0
S002619,2026-05-21,South,Retail,Electronics,Laptop,SMB,2,1200.0,850.0
S002620,2026-05-20,East,Retail,Electronics,Phone,SMB,5,800.0,560.0
S002621,2026-05-04,East,Partner,Accessories,Charger,Enterprise,7,25.0,9.0
S002622,2026-05-01,South,Partner,Audio,Headphones,SMB,3,90.0,48.0
S002623,2026-05-02,West,Partner,Accessories,Charger,Consumer,6,25.0,9.0
S002624,2026-05-21,East,Retail,Accessories,Cable,SMB,8,12.0,4.0
S002625,2026-05-12,South,Partner,Audio,Earbuds,Enterprise,8,130.0,70.0
S002626,2026-05-10,North,Online,Audio,Earbuds,Enterprise,7,130.0,70.0
S002627,2026-05-31,East,Retail,Audio,Earbuds,SMB,1,130.0,70.0
S002628,2026-05-04,West,Partner,Electronics,Laptop,Consumer,2,1200.0,850.0
S002629,2026-05-18,West,Partner,Electronics,Tablet,Consumer,5,450.0,300.0
S002630,2026-05-09,West,Retail,Peripherals,Monitor,SMB,3,220.0,150.0
S002631,2026-05-02,South,Retail,Electronics,Phone,Enterprise,4,800.0,560.0
S002632,2026-05-13,North,Online,Accessories,Cable,Enterprise,3,12.0,4.0
S002633,2026-05-22,East,Online,Audio,Earbuds,SMB,6,130.0,70.0
S002634,2026-05-05,West,Retail,Accessories,Cable,SMB,6,12.0,4.0
S002635,2026-05-08,South,Retail,Accessories,Cable,Consumer,5,12.0,4.0
S002636,2026-05-25,East,Online,Peripherals,Keyboard,SMB,6,60.0,32.0
S002637,2026-05-20,West,Online,Accessories,Charger,Consumer,8,25.0,9.0
S002638,2026-05-30,East,Partner,Electronics,Tablet,SMB,3,450.0,300.0
S002639,2026-05-25,North,Retail,Audio,Speaker,Enterprise,5,75.0,40.0
S002640,2026-05-29,West,Online,Electronics,Phone,Enterprise,1,800.0,560.0
S002641,2026-05-28,South,Partner,Accessories,Case,Enterprise,3,18.0,6.0
S002642,2026-05-14,South,Online,Peripherals,Monitor,SMB,5,220.0,150.0
S002643,2026-05-03,South,Online,Peripherals,Mouse,SMB,7,30.0,14.0
S002644,2026-05-04,South,Retail,Peripherals,Monitor,Enterprise,4,220.0,150.0
S002645,2026-05-17,West,Partner,Accessories,Charger,SMB,4,25.0,9.0
S002646,2026-06-02,North,Online,Peripherals,Monitor,Consumer,6,220.0,150.0
S002647,2026-06-16,North,Partner,Audio,Headphones,Consumer,6,90.0,48.0
S002648,2026-06-17,West,Online,Peripherals,Mouse,Enterprise,6,30.0,14.0
S002649,2026-06-12,West,Partner,Electronics,Tablet,SMB,7,450.0,300.0
S002650,2026-06-08,West,Retail,Peripherals,Monitor,Consumer,8,220.0,150.0
S002651,2026-06-02,East,Retail,Audio,Earbuds,Enterprise,4,130.0,70.0
S002652,2026-06-09,West,Retail,Electronics,Phone,SMB,2,800.0,560.0
S002653,2026-06-13,East,Retail,Electronics,Phone,Consumer,3,800.0,560.0
S002654,2026-06-04,South,Retail,Accessories,Charger,Consumer,6,25.0,9.0
S002655,2026-06-09,North,Retail,Accessories,Case,SMB,7,18.0,6.0
S002656,2026-06-05,South,Partner,Audio,Headphones,Enterprise,4,90.0,48.0
S002657,2026-06-10,West,Online,Audio,Speaker,Enterprise,2,75.0,40.0
S002658,2026-06-08,East,Online,Peripherals,Mouse,Enterprise,6,30.0,14.0
S002659,2026-06-12,North,Online,Accessories,Cable,SMB,5,12.0,4.0
S002660,2026-06-04,South,Partner,Electronics,Phone,SMB,8,800.0,560.0
S002661,2026-06-11,North,Partner,Electronics,Phone,Enterprise,8,800.0,560.0
S002662,2026-06-09,South,Online,Accessories,Case,Consumer,1,18.0,6.0
S002663,2026-06-16,North,Online,Electronics,Phone,SMB,4,800.0,560.0
S002664,2026-06-01,East,Retail,Peripherals,Keyboard,Enterprise,7,60.0,32.0
S002665,2026-06-09,North,Retail,Peripherals,Mouse,Enterprise,3,30.0,14.0
S002666,2026-06-17,West,Partner,Accessories,Charger,Consumer,4,25.0,9.0
S002667,2026-06-03,North,Online,Accessories,Case,Enterprise,6,18.0,6.0
S002668,2026-06-17,North,Online,Peripherals,Monitor,Consumer,3,220.0,150.0
S002669,2026-06-05,East,Online,Accessories,Charger,Enterprise,5,25.0,9.0
S002670,2026-06-01,South,Retail,Electronics,Laptop,Consumer,1,1200.0,850.0
S002671,2026-06-12,East,Online,Peripherals,Mouse,Consumer,8,30.0,14.0
S002672,2026-06-01,North,Online,Audio,Speaker,Enterprise,7,75.0,40.0
S002673,2026-06-14,West,Partner,Electronics,Tablet,Consumer,5,450.0,300.0
S002674,2026-06-18,East,Partner,Audio,Earbuds,Consumer,8,130.0,70.0
S002675,2026-06-07,North,Partner,Accessories,Case,Consumer,3,18.0,6.0
S002676,2026-06-01,South,Online,Electronics,Phone,Enterprise,2,800.0,560.0
S002677,2026-06-13,East,Partner,Peripherals,Monitor,Consumer,4,220.0,150.0
S002678,2026-06-17,West,Partner,Accessories,Case,Enterprise,1,18.0,6.0
S002679,2026-06-12,West,Partner,Electronics,Phone,Enterprise,8,800.0,560.0
S002680,2026-06-01,North,Online,Peripherals,Mouse,SMB,8,30.0,14.0
S002681,2026-06-08,West,Retail,Peripherals,Mouse,Consumer,1,30.0,14.0
S002682,2026-06-10,North,Online,Accessories,Case,Enterprise,5,18.0,6.0
S002683,2026-06-16,East,Retail,Audio,Speaker,Enterprise,1,75.0,40.0
S002684,2026-06-05,North,Partner,Peripherals,Keyboard,SMB,5,60.0,32.0
S002685,2026-06-07,North,Partner,Peripherals,Mouse,Enterprise,7,30.0,14.0
S002686,2026-06-14,North,Partner,Audio,Speaker,Enterprise,8,75.0,40.0
S002687,2026-06-12,East,Online,Electronics,Tablet,Enterprise,7,450.0,300.0
S002688,2026-06-02,West,Retail,Peripherals,Mouse,SMB,8,30.0,14.0
S002689,2026-06-07,East,Partner,Accessories,Charger,SMB,2,25.0,9.0
S002690,2026-06-17,East,Partner,Peripherals,Keyboard,Enterprise,1,60.0,32.0
S002691,2026-06-04,South,Partner,Audio,Earbuds,SMB,4,130.0,70.0
S002692,2026-06-02,East,Retail,Peripherals,Monitor,Consumer,3,220.0,150.0
S002693,2026-06-15,North,Online,Peripherals,Mouse,SMB,5,30.0,14.0
S002694,2026-06-11,South,Retail,Accessories,Charger,Enterprise,4,25.0,9.0
S002695,2026-06-05,East,Online,Accessories,Case,SMB,8,18.0,6.0
S002696,2026-06-09,West,Online,Audio,Speaker,Enterprise,3,75.0,40.0
S002697,2026-06-12,North,Retail,Accessories,Charger,Consumer,2,25.0,9.0
S002698,2026-06-12,East,Retail,Audio,Speaker,SMB,3,75.0,40.0
S002699,2026-06-15,South,Online,Electronics,Laptop,SMB,4,1200.0,850.0
S002700,2026-06-05,East,Retail,Audio,Headphones,SMB,3,90.0,48.0
S002701,2026-06-08,North,Retail,Audio,Earbuds,Consumer,2,130.0,70.0
S002702,2026-06-11,South,Partner,Audio,Speaker,Enterprise,1,75.0,40.0
S002703,2026-06-06,West,Partner,Accessories,Cable,Consumer,4,12.0,4.0
S002704,2026-06-06,North,Online,Accessories,Charger,Consumer,5,25.0,9.0
S002705,2026-06-07,East,Partner,Audio,Headphones,SMB,3,90.0,48.0
S002706,2026-06-13,North,Retail,Peripherals,Monitor,Consumer,2,220.0,150.0
S002707,2026-06-04,West,Online,Audio,Speaker,Enterprise,6,75.0,40.0
S002708,2026-06-06,West,Retail,Audio,Speaker,Enterprise,8,75.0,40.0
S002709,2026-06-14,East,Retail,Peripherals,Mouse,SMB,4,30.0,14.0
S002710,2026-06-09,North,Online,Audio,Earbuds,SMB,1,130.0,70.0
S002711,2026-06-09,North,Partner,Audio,Speaker,Enterprise,2,75.0,40.0
S002712,2026-06-07,South,Online,Accessories,Charger,Consumer,6,25.0,9.0
S002713,2026-06-15,North,Online,Electronics,Laptop,Enterprise,4,1200.0,850.0
S002714,2026-06-04,South,Retail,Accessories,Charger,Enterprise,5,25.0,9.0
S002715,2026-06-02,North,Retail,Peripherals,Monitor,Consumer,6,220.0,150.0
S002716,2026-06-06,South,Partner,Audio,Earbuds,SMB,2,130.0,70.0
S002717,2026-06-05,East,Partner,Accessories,Cable,SMB,6,12.0,4.0
S002718,2026-06-03,West,Retail,Peripherals,Monitor,Enterprise,7,220.0,150.0
S002719,2026-06-10,East,Online,Peripherals,Keyboard,SMB,2,60.0,32.0
S002720,2026-06-03,East,Partner,Audio,Speaker,Consumer,7,75.0,40.0
S002721,2026-06-16,East,Retail,Peripherals,Mouse,Enterprise,2,30.0,14.0
S002722,2026-06-18,West,Retail,Audio,Speaker,Enterprise,6,75.0,40.0
S002723,2026-06-02,East,Online,Electronics,Laptop,Consumer,3,1200.0,850.0
S002724,2026-06-06,South,Online,Electronics,Laptop,Enterprise,3,1200.0,850.0
S002725,2026-06-18,North,Retail,Accessories,Cable,Consumer,8,12.0,4.0
S002726,2026-06-04,East,Retail,Accessories,Case,Enterprise,1,18.0,6.0
S002727,2026-06-16,West,Partner,Electronics,Laptop,SMB,7,1200.0,850.0
S002728,2026-06-14,North,Partner,Electronics,Phone,Enterprise,1,800.0,560.0
S002729,2026-06-07,South,Online,Audio,Speaker,SMB,3,75.0,40.0
S002730,2026-06-02,West,Retail,Peripherals,Keyboard,Consumer,3,60.0,32.0
S002731,2026-06-18,East,Partner,Audio,Speaker,SMB,6,75.0,40.0
